player_id,player,team,league,position,role,minutes,cluster,archetype,pc1,pc2,fit,pct_goals_p90,pct_assists_p90,pct_xg_p90,pct_xa_p90,pct_shots_p90,pct_key_passes_p90,pct_big_chances_created_p90,pct_dribbles_p90,pct_final_third_passes_p90,pct_tackles_won_p90,pct_interceptions_p90,pct_recoveries_p90,pct_clearances_p90,pct_aerials_won_p90
1514913,Javier Hernández,Espanyol,La Liga,Midfielder,Midfielders,561,4,Creative playmaker,-3.6091,2.4381,0.1756,33.8,100.0,64.9,74.6,71.1,77.2,93.9,71.1,24.6,25.4,7.9,27.2,4.4,5.7
81992,Leandro Cabrera,Espanyol,La Liga,Defender,Defenders,360,2,Stopper centre-back,4.0617,-2.3271,0.2851,41.2,39.5,59.5,54.7,41.6,7.1,32.1,13.5,48.0,8.1,48.3,8.1,99.3,97.3
1064026,Omar El Hilali,Espanyol,La Liga,Defender,Defenders,525,7,Defensive full-back,2.1892,-0.1392,0.2454,41.2,81.8,5.4,95.3,5.4,56.8,69.6,68.2,23.6,52.7,50.7,9.5,68.2,59.5
1392592,Roberto Fernández,Espanyol,La Liga,Forward,Attackers,613,5,Clinical finisher,-2.0774,-5.3125,0.2841,90.7,30.2,75.6,34.9,44.2,18.6,18.6,14.0,1.2,32.6,33.7,8.1,81.4,79.1
2065347,Roger Hinojo,Espanyol,La Liga,Defender,Defenders,536,7,Defensive full-back,3.0228,0.7303,0.3584,41.2,39.5,24.0,54.1,13.5,36.5,32.1,29.7,71.6,90.5,39.2,70.3,41.2,39.9
1063015,Tyrhys Dolan,Espanyol,La Liga,Midfielder,Attackers,433,1,Wide dribbler,-0.5836,-0.0398,0.2199,40.7,30.2,9.3,64.0,10.5,10.5,18.6,57.0,53.5,53.5,90.7,98.8,48.8,17.4
892521,Unai Núñez,Espanyol,La Liga,Defender,Defenders,423,7,Defensive full-back,3.3388,0.1812,0.3233,41.2,39.5,34.8,80.4,35.8,68.9,32.1,39.2,43.9,55.4,80.4,79.1,78.4,71.6
1064009,Urko González,Espanyol,La Liga,Midfielder,Midfielders,442,3,Ball-winning midfielder,1.7301,0.4879,0.274,33.8,32.0,2.6,14.0,5.3,7.0,24.6,15.8,20.2,21.1,62.3,16.7,81.6,47.4
1136863,Álex Calatrava,Espanyol,La Liga,Midfielder,Midfielders,388,3,Ball-winning midfielder,-0.6322,0.0622,0.2485,84.2,32.0,78.9,40.4,82.5,28.9,24.6,78.9,30.7,83.3,29.8,23.7,44.7,87.7
186795,Andreas Christensen,FC Barcelona,La Liga,Defender,Defenders,402,2,Stopper centre-back,2.7962,-0.6059,0.2617,41.2,89.9,89.2,56.1,73.0,25.7,32.1,13.5,39.2,18.9,83.8,73.6,68.9,83.8
914902,Anthony Gordon,FC Barcelona,La Liga,Forward,Attackers,397,6,Creative forward,-5.8437,-0.3941,0.1932,15.1,100.0,70.9,82.6,62.8,72.1,95.3,90.7,70.9,41.9,16.3,28.5,36.0,22.1
876214,Eric García,FC Barcelona,La Liga,Defender,Defenders,469,0,Progressive wing-back,1.5833,2.105,0.2634,41.2,39.5,43.9,82.4,63.5,81.1,73.0,56.1,98.0,89.9,45.3,88.5,39.2,29.7
1153270,Fermín López,FC Barcelona,La Liga,Midfielder,Midfielders,447,6,Creative forward,-5.4191,0.5241,0.1537,99.1,90.4,100.0,73.7,79.8,79.8,87.7,86.0,72.8,34.2,26.3,5.3,14.9,59.6
1094827,Gerard Martín,FC Barcelona,La Liga,Defender,Defenders,436,2,Stopper centre-back,3.5333,-0.8718,0.2775,41.2,39.5,38.5,32.4,19.6,7.1,32.1,37.8,85.1,17.6,77.0,10.1,80.4,50.7
1402912,Lamine Yamal,FC Barcelona,La Liga,Midfielder,Attackers,581,6,Creative forward,-9.585,-0.2059,0.1307,96.5,93.0,97.7,97.7,100.0,100.0,100.0,100.0,96.5,15.1,60.5,37.2,26.7,6.4
1402913,Pau Cubarsí,FC Barcelona,La Liga,Defender,Defenders,422,2,Stopper centre-back,3.5493,-1.2019,0.3462,41.2,39.5,85.8,35.1,58.1,7.1,32.1,13.5,69.6,56.1,62.8,23.6,64.2,93.2
992587,Pedri,FC Barcelona,La Liga,Midfielder,Midfielders,502,4,Creative playmaker,-3.2965,4.8136,0.1716,72.8,68.4,57.0,92.1,52.6,90.4,51.8,58.8,97.4,56.1,3.5,98.2,43.0,5.7
831005,Raphinha,FC Barcelona,La Liga,Midfielder,Attackers,555,6,Creative forward,-7.7323,-2.3378,0.1457,100.0,88.4,100.0,84.9,95.3,93.0,91.9,81.4,67.4,34.9,16.3,7.0,27.9,14.0
827606,Rodri,FC Barcelona,La Liga,Midfielder,Midfielders,356,4,Creative playmaker,-0.1654,4.7415,0.157,33.8,32.0,79.8,64.9,49.1,54.4,85.1,23.7,93.9,93.0,95.6,92.1,80.7,55.3
1546073,Xavi Espart,FC Barcelona,La Liga,Defender,Defenders,440,0,Progressive wing-back,0.3025,2.3763,0.1872,90.5,97.3,45.3,75.7,68.6,75.7,98.0,86.5,64.2,88.5,74.3,92.6,38.5,43.9
1457536,Andrés García,Getafe,La Liga,Defender,Defenders,472,7,Defensive full-back,1.599,0.4339,0.3006,41.2,39.5,55.4,48.0,82.4,80.4,32.1,89.9,35.8,79.1,20.3,69.6,13.5,2.0
307702,Djené,Getafe,La Liga,Defender,Defenders,596,7,Defensive full-back,3.7398,0.1517,0.2708,41.2,39.5,5.4,24.3,5.4,15.5,32.1,29.1,8.1,33.1,66.9,94.6,61.5,35.8
336655,Enes Ünal,Getafe,La Liga,Forward,Attackers,540,5,Clinical finisher,-0.4333,-3.5531,0.2401,34.9,30.2,43.0,10.5,20.9,27.9,18.6,2.3,20.9,66.3,16.3,17.4,52.3,91.9
1000676,Francho Serrano,Getafe,La Liga,Midfielder,Midfielders,351,3,Ball-winning midfielder,1.1922,0.653,0.238,33.8,32.0,27.2,21.1,29.8,1.8,24.6,24.6,56.1,3.5,77.2,17.5,49.1,21.1
344847,Johan Mojica,Getafe,La Liga,Defender,Defenders,495,7,Defensive full-back,1.7231,0.2774,0.3001,41.2,39.5,43.2,84.5,74.3,91.2,32.1,70.9,35.1,57.4,18.9,76.4,53.4,27.7
1154549,Mario Martín,Getafe,La Liga,Midfielder,Midfielders,333,3,Ball-winning midfielder,1.0435,-0.433,0.2481,33.8,32.0,55.3,12.3,65.8,13.2,24.6,6.1,12.3,5.3,48.2,21.9,70.2,86.0
973536,Martín Satriano,Getafe,La Liga,Forward,Attackers,544,1,Wide dribbler,-1.8987,-2.3692,0.2746,33.7,60.5,19.8,31.4,43.0,40.7,39.5,73.3,32.6,16.3,61.6,44.2,80.2,77.9
68332,Nemanja Gudelj,Getafe,La Liga,Midfielder,Midfielders,374,3,Ball-winning midfielder,1.2649,-0.318,0.2239,33.8,32.0,30.7,34.2,57.0,21.1,64.0,20.2,1.8,28.9,71.9,0.9,89.5,94.7
793988,Orel Mangala,Getafe,La Liga,Midfielder,Midfielders,554,3,Ball-winning midfielder,1.8994,0.8068,0.1985,33.8,32.0,25.4,6.1,20.2,17.5,24.6,45.6,11.4,6.1,94.7,15.8,47.4,36.8
1088565,Ramón Terrats,Getafe,La Liga,Midfielder,Midfielders,532,4,Creative playmaker,-1.9581,0.6362,0.2151,69.3,32.0,74.6,81.6,90.4,69.3,24.6,91.2,35.1,7.0,31.6,53.5,66.7,86.8
1108450,Zaid Romero,Getafe,La Liga,Defender,Defenders,517,7,Defensive full-back,3.7463,1.0347,0.2006,41.2,39.5,18.9,25.0,14.9,19.6,32.1,97.3,26.4,43.9,95.3,98.0,79.1,49.3
997244,Adrián de la Fuente,Levante UD,La Liga,Defender,Defenders,521,7,Defensive full-back,1.8603,-0.2147,0.2486,86.5,39.5,77.7,97.3,86.5,37.2,70.3,30.4,56.8,22.3,67.6,62.8,73.6,25.7
122810,Aïssa Mandi,Levante UD,La Liga,Defender,Defenders,513,2,Stopper centre-back,3.6901,-0.7114,0.3783,41.2,39.5,22.3,8.1,15.5,37.8,71.6,54.7,7.4,54.1,72.3,31.8,79.7,66.2
996974,Enzo Bardeli,Levante UD,La Liga,Midfielder,Midfielders,380,4,Creative playmaker,-1.1061,1.845,0.2408,85.5,79.8,14.9,57.9,19.3,71.1,63.2,43.9,10.5,63.2,59.6,14.0,1.8,20.2
1014042,Iván Romero,Levante UD,La Liga,Forward,Attackers,379,5,Clinical finisher,-3.4321,-4.2761,0.2763,72.1,30.2,88.4,30.2,90.7,30.2,62.8,62.8,12.8,43.0,16.3,55.8,37.2,69.8
1010383,Jon Ander Olasagasti,Levante UD,La Liga,Midfielder,Midfielders,505,4,Creative playmaker,-1.6022,2.1426,0.2829,71.9,67.5,62.3,64.0,51.8,70.2,86.0,57.9,21.9,72.8,56.1,31.6,33.3,67.1
984789,Manuel Sánchez,Levante UD,La Liga,Defender,Defenders,521,7,Defensive full-back,3.4323,0.745,0.2495,41.2,39.5,11.5,27.7,14.2,18.9,32.1,68.9,29.1,100.0,51.4,52.0,34.5,21.6
859769,Oriol Rey,Levante UD,La Liga,Midfielder,Midfielders,473,3,Ball-winning midfielder,1.7261,0.6781,0.2903,33.8,32.0,3.5,7.9,2.6,6.1,24.6,6.1,19.3,29.8,34.2,52.6,85.1,71.1
909554,Roger Brugué,Levante UD,La Liga,Midfielder,Attackers,444,5,Clinical finisher,-2.0879,-3.9293,0.2644,80.2,30.2,80.2,32.6,60.5,8.1,18.6,5.8,5.8,83.7,41.3,62.8,46.5,60.5
997221,Carlos Dotor,Málaga CF,La Liga,Midfielder,Midfielders,467,3,Ball-winning midfielder,0.0967,1.9358,0.3456,75.4,32.0,48.2,33.3,30.7,43.0,24.6,59.6,64.0,81.6,43.9,66.7,19.3,29.8
1164708,Carlos Puga,Málaga CF,La Liga,Defender,Defenders,343,7,Defensive full-back,2.3363,1.4681,0.1773,41.2,39.5,17.6,41.9,25.0,57.4,32.1,100.0,75.0,97.3,85.1,35.1,39.9,13.5
1913386,Chupete,Málaga CF,La Liga,Forward,Attackers,563,5,Clinical finisher,-1.1552,-4.2231,0.2752,32.6,30.2,72.1,5.2,46.5,12.8,18.6,15.1,18.6,58.1,34.9,4.7,93.0,66.3
1465424,Dani Lorenzo,Málaga CF,La Liga,Midfielder,Midfielders,411,3,Ball-winning midfielder,-0.0916,2.5356,0.2206,33.8,32.0,45.6,27.2,18.4,37.7,24.6,96.5,65.8,39.5,54.4,84.2,27.2,5.7
1002405,David Larrubia,Málaga CF,La Liga,Midfielder,Midfielders,574,3,Ball-winning midfielder,-0.999,2.3324,0.2119,33.8,32.0,58.8,48.2,73.7,65.8,24.6,97.4,57.9,82.5,58.8,50.0,3.5,11.4
344797,Einar Galilea,Málaga CF,La Liga,Defender,Defenders,469,7,Defensive full-back,3.6084,-0.7324,0.2643,41.2,39.5,5.4,3.4,5.4,7.1,32.1,85.1,3.4,46.6,66.2,16.9,70.3,4.1
1493488,Izan Merino,Málaga CF,La Liga,Midfielder,Midfielders,421,3,Ball-winning midfielder,1.0504,0.6169,0.2445,33.8,32.0,9.6,14.9,6.1,25.4,24.6,6.1,36.8,24.6,36.8,7.0,52.6,5.7
904964,Joaquín Muñoz,Málaga CF,La Liga,Midfielder,Midfielders,389,3,Ball-winning midfielder,-0.3201,0.8261,0.2411,33.8,32.0,35.1,39.5,54.4,41.2,24.6,82.5,22.8,28.1,14.0,28.1,8.8,5.7
1068891,Jose Salinas,Málaga CF,La Liga,Defender,Defenders,360,7,Defensive full-back,2.9038,-0.4878,0.3523,41.2,39.5,15.9,10.1,22.3,28.7,32.1,66.2,41.6,66.6,48.3,17.6,15.5,31.8
927066,Pablo Martínez,Málaga CF,La Liga,Midfielder,Midfielders,307,4,Creative playmaker,-0.8318,2.0853,0.2172,33.8,84.2,31.6,65.8,55.3,84.2,24.6,6.1,33.3,19.3,69.3,30.7,55.3,44.3
1595666,Rafa Garrido,Málaga CF,La Liga,Defender,Defenders,562,7,Defensive full-back,2.5719,0.6778,0.3036,41.2,39.5,14.9,22.6,12.2,16.9,32.1,98.0,77.0,47.3,63.5,79.7,31.8,10.8
1123218,Ángel Recio,Málaga CF,La Liga,Defender,Defenders,630,7,Defensive full-back,3.0669,-0.736,0.3429,41.2,39.5,31.8,7.1,48.0,14.5,32.1,27.4,15.2,42.9,40.2,48.0,46.3,23.0
1010165,Abel Bretones,Osasuna,La Liga,Defender,Defenders,529,7,Defensive full-back,1.9818,1.2328,0.287,41.2,39.5,16.9,66.2,28.4,55.4,93.9,54.1,61.5,89.2,29.1,87.8,11.5,40.5
900792,Alejandro Catena,Osasuna,La Liga,Defender,Defenders,540,2,Stopper centre-back,3.463,-1.1084,0.4022,41.2,39.5,5.4,29.7,5.4,17.6,32.1,52.7,54.1,20.9,27.7,52.7,77.7,83.1
37318,Ante Budimir,Osasuna,La Liga,Forward,Attackers,502,5,Clinical finisher,-2.3896,-5.827,0.2297,91.9,30.2,91.9,19.8,80.2,5.8,18.6,33.7,3.5,76.7,16.3,12.8,69.8,95.3
1119586,Iker Muñoz,Osasuna,La Liga,Midfielder,Defenders,476,2,Stopper centre-back,2.5578,-1.0721,0.2487,41.2,39.5,34.8,40.5,31.8,60.8,32.1,71.6,75.7,3.4,65.5,4.7,26.4,65.5
1495856,Iñigo Arguibide,Osasuna,La Liga,Defender,Defenders,566,7,Defensive full-back,1.8261,-0.4606,0.2524,41.2,39.5,28.4,48.6,38.5,34.5,67.6,88.5,6.1,68.2,13.5,14.9,2.7,2.0
976141,Jon Moncayola,Osasuna,La Liga,Midfielder,Midfielders,493,3,Ball-winning midfielder,1.631,1.2728,0.3033,33.8,32.0,17.5,24.6,15.8,4.4,24.6,13.2,23.7,84.2,64.9,20.2,43.9,28.9
997280,Raúl García de Haro,Osasuna,La Liga,Forward,Attackers,357,1,Wide dribbler,-2.0932,-2.4737,0.2141,15.1,74.4,47.7,14.0,66.3,14.0,68.6,34.9,39.5,7.6,16.3,64.0,59.3,72.1
